"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 20 08:06:40 UTC 2026","Wed May 20 08:09:26 UTC 2026","165880","","","","","","Home Page - Navigate to cars booking page",""
"broken","Wed May 20 07:43:30 UTC 2026","Wed May 20 07:46:28 UTC 2026","177226","","","","","","Home Page - Navigate to customer signup page",""
"broken","Wed May 20 07:01:51 UTC 2026","Wed May 20 07:04:44 UTC 2026","172990","","","","","","Customer Signup - Confirm password field validation on customer signup",""
"broken","Wed May 20 08:08:14 UTC 2026","Wed May 20 08:11:18 UTC 2026","184115","","","","","","Home Page - Navigate to how to book page",""
"broken","Wed May 20 07:43:30 UTC 2026","Wed May 20 07:46:57 UTC 2026","206091","","","","","","Home Page - Navigate to best travel deals page",""
"passed","Wed May 20 06:46:55 UTC 2026","Wed May 20 06:47:16 UTC 2026","20314","","","","","","Home Page - Header navigation links are present",""
"broken","Wed May 20 07:59:20 UTC 2026","Wed May 20 08:02:30 UTC 2026","189876","","","","","","Home Page - Navigate to FAQ page",""
"passed","Wed May 20 07:01:44 UTC 2026","Wed May 20 07:01:51 UTC 2026","6272","","","","","","Home Page - Navigate to blogs page",""
"broken","Wed May 20 08:05:43 UTC 2026","Wed May 20 08:08:48 UTC 2026","185678","","","","","","Home Page - Navigate to travel insurance page",""
"broken","Wed May 20 07:01:52 UTC 2026","Wed May 20 07:04:47 UTC 2026","175515","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Wed May 20 07:46:28 UTC 2026","Wed May 20 07:49:39 UTC 2026","191007","","","","","","Home Page - Navigate to careers page",""
"broken","Wed May 20 07:04:42 UTC 2026","Wed May 20 07:07:36 UTC 2026","173850","","","","","","Agent Signup - Email field validation on agent signup",""
"failed","Wed May 20 07:55:56 UTC 2026","Wed May 20 07:56:07 UTC 2026","10998","","","","","","Home Page - Home page loads successfully",""
"broken","Wed May 20 06:58:55 UTC 2026","Wed May 20 07:01:52 UTC 2026","176928","","","","","","Customer Signup - Password field validation on customer signup",""
"broken","Wed May 20 07:49:47 UTC 2026","Wed May 20 07:53:07 UTC 2026","199404","","","","","","Home Page - Navigate to visa booking page",""
"broken","Wed May 20 07:01:52 UTC 2026","Wed May 20 07:04:48 UTC 2026","175782","","","","","","Customer Signup - First name field validation on customer signup",""
"broken","Wed May 20 07:52:48 UTC 2026","Wed May 20 07:55:37 UTC 2026","168351","","","","","","Home Page - Navigate to tours booking page",""
"broken","Wed May 20 07:58:23 UTC 2026","Wed May 20 08:01:09 UTC 2026","166264","","","","","","Home Page - Navigate to agent signup page",""
"broken","Wed May 20 07:49:39 UTC 2026","Wed May 20 07:52:48 UTC 2026","189444","","","","","","Home Page - Navigate to travel documents page",""
"broken","Wed May 20 07:07:37 UTC 2026","Wed May 20 07:10:31 UTC 2026","173902","","","","","","Agent Signup - Successful agent signup",""
"broken","Wed May 20 07:46:57 UTC 2026","Wed May 20 07:49:47 UTC 2026","169886","","","","","","Home Page - Navigate to stays booking page",""
"broken","Wed May 20 08:08:48 UTC 2026","Wed May 20 08:11:52 UTC 2026","183911","","","","","","Home Page - Navigate to disruptions page",""
"broken","Wed May 20 07:04:42 UTC 2026","Wed May 20 07:07:39 UTC 2026","176696","","","","","","Agent Signup - Password field validation on agent signup",""
"broken","Wed May 20 07:46:57 UTC 2026","Wed May 20 07:50:08 UTC 2026","191851","","","","","","Home Page - Navigate to investors page",""
"broken","Wed May 20 07:07:36 UTC 2026","Wed May 20 07:10:29 UTC 2026","172983","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"broken","Wed May 20 08:02:30 UTC 2026","Wed May 20 08:05:43 UTC 2026","192642","","","","","","Home Page - Change language to Russian",""
"broken","Wed May 20 07:43:30 UTC 2026","Wed May 20 07:46:57 UTC 2026","206978","","","","","","Home Page - Navigate to accessibility page",""
"broken","Wed May 20 08:01:09 UTC 2026","Wed May 20 08:03:55 UTC 2026","165500","","","","","","Home Page - Navigate to contact us page",""
"broken","Wed May 20 08:02:13 UTC 2026","Wed May 20 08:05:25 UTC 2026","192572","","","","","","Home Page - Navigate to refund policy page",""
