"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun May 17 06:57:14 UTC 2026","Sun May 17 07:00:02 UTC 2026","168370","","","","","","Home Page - Navigate to become a supplier page",""
"failed","Sun May 17 06:57:00 UTC 2026","Sun May 17 06:57:14 UTC 2026","14109","","","","","","Home Page - All quick search tabs are visible",""
"broken","Sun May 17 06:31:17 UTC 2026","Sun May 17 06:34:10 UTC 2026","173764","","","","","","Customer Signup - Email field validation on customer signup",""
"broken","Sun May 17 06:31:27 UTC 2026","Sun May 17 06:34:21 UTC 2026","174032","","","","","","Agent Signup - Last name field validation on agent signup",""
"passed","Sun May 17 06:16:23 UTC 2026","Sun May 17 06:16:40 UTC 2026","16455","","","","","","Home Page - Navigate to FAQ page",""
"passed","Sun May 17 06:17:17 UTC 2026","Sun May 17 06:17:22 UTC 2026","5604","","","","","","Home Page - Navigate to how to book page",""
"broken","Sun May 17 06:31:15 UTC 2026","Sun May 17 06:34:09 UTC 2026","174653","","","","","","Customer Signup - First name field validation on customer signup",""
"broken","Sun May 17 06:31:24 UTC 2026","Sun May 17 06:34:19 UTC 2026","174925","","","","","","Agent Signup - Confirm password field validation on agent signup",""
"passed","Sun May 17 06:16:59 UTC 2026","Sun May 17 06:17:05 UTC 2026","5638","","","","","","Home Page - Navigate to best travel deals page",""
"passed","Sun May 17 06:16:47 UTC 2026","Sun May 17 06:16:53 UTC 2026","6264","","","","","","Home Page - Navigate to travel insurance page",""
"passed","Sun May 17 06:17:11 UTC 2026","Sun May 17 06:17:17 UTC 2026","5694","","","","","","Home Page - Navigate to file a claim page",""
"broken","Sun May 17 06:53:45 UTC 2026","Sun May 17 06:56:38 UTC 2026","172721","","","","","","Home Page - Navigate to contact us page",""
"broken","Sun May 17 06:28:29 UTC 2026","Sun May 17 06:31:24 UTC 2026","174929","","","","","","Agent Signup - First name field validation on agent signup",""
"passed","Sun May 17 06:23:31 UTC 2026","Sun May 17 06:23:37 UTC 2026","6398","","","","","","Home Page - Navigate to login page",""
"passed","Sun May 17 06:16:03 UTC 2026","Sun May 17 06:16:23 UTC 2026","20130","","","","","","Home Page - Home page loads successfully",""
"broken","Sun May 17 06:31:14 UTC 2026","Sun May 17 06:34:09 UTC 2026","174728","","","","","","Customer Signup - Confirm password field validation on customer signup",""
"passed","Sun May 17 06:17:28 UTC 2026","Sun May 17 06:17:33 UTC 2026","5507","","","","","","Home Page - Navigate to investors page",""
"broken","Sun May 17 06:57:26 UTC 2026","Sun May 17 07:00:12 UTC 2026","165901","","","","","","Home Page - Navigate to privacy policy page",""
"broken","Sun May 17 06:47:54 UTC 2026","Sun May 17 06:50:50 UTC 2026","175892","","","","","","Home Page - Navigate to stays booking page",""
"broken","Sun May 17 06:28:19 UTC 2026","Sun May 17 06:31:17 UTC 2026","177793","","","","","","Customer Signup - Successful customer signup",""
"broken","Sun May 17 06:50:49 UTC 2026","Sun May 17 06:53:45 UTC 2026","176092","","","","","","Home Page - Navigate to cookies policy page",""
"passed","Sun May 17 06:17:22 UTC 2026","Sun May 17 06:17:28 UTC 2026","5500","","","","","","Home Page - Navigate to careers page",""
"passed","Sun May 17 06:16:40 UTC 2026","Sun May 17 06:16:47 UTC 2026","7281","","","","","","Home Page - Navigate to disruptions page",""
